id,title,company,city,salary_min,salary_max,days_posted,title_short,seniority
12221519,Global Head of IT / CIO Retail (m/w/d),Mercuri Urval GmbH,Nordrhein-Westfalen,280000,330000,14,,Lead
11849990,Kooperationsmanager (m/w/d) für LegalTech und Rechtsdienstleister,ARAG SE,Düsseldorf,62000,83000,7,,
12380679,Senior DevSecOps Engineer (f/m/d),E.ON Digital Technology GmbH,"Hannover, Essen, Berlin, Hamburg, Frankfurt, München, Würzburg",58000,88000,4,,Senior
12207145,Director/Senior Manager Sustainability Program Management (f/m/d),TÜV SÜD,München,120000,130000,21,,Senior
12058898,Director Investor Relations & Fundraising (m/w/d),123 Invest Gruppe,Düsseldorf,120000,150000,6,,
12382783,Security Incident Manager (m/w/d) | KDSCDC,Atruvia AG,"Karlsruhe, Münster, Aschheim, Berlin",76000,105000,3,,
12347932,Homeoffice Senior Product Manager - Data Services bei Liveperson,LivePerson Germany GmbH,"Mannheim, Germany",45000,70000,7,,Senior
12265996,Bachelor- und Masterarbeiten im IT-Bereich,TSO-DATA GmbH,"Osnabrück, Deutschland",,,7,,
12077986,Senior Talent Acquisition Manager (d/f/m),Stepstone GmbH,Düsseldorf,57000,76000,6,,Senior
12223750,Teamleitung (m/w/d) Online Marktplatz Onboarding,TB International GmbH,Ober-Ramstadt bei Darmstadt,39000,58000,7,,Lead
12223728,Teamleiter/in (m/w/d) E-Commerce Marketplace,TB International GmbH,Ober-Ramstadt bei Darmstadt,39000,58000,7,,Lead
12223636,Teamlead (m/w/d) Marketplaces Onboarding,TB International GmbH,Ober-Ramstadt bei Darmstadt,54000,77000,7,,Lead
12358419,Digitalisierungsmanager (m/w/d),Stadtwerke Ratingen GmbH,Ratingen,53000,72000,7,,
12411727,Senior Test Engineer (Software- and Systemtest) (m/f/d),Liebherr-Digital Development Center GmbH,Ulm,54000,74000,7,,Senior
12448752,"Study Delivery Lead (SDL), Global Clinical Operations Europe (m/f/x)",Daiichi Sankyo Europe GmbH,München,5000,7000,3,,Lead
11951540,Kfm. Mitarbeiter – Finanzbuchhaltung in Teilzeit ab 20 Stunden (w/m/d),TSO-DATA GmbH,"Osnabrück, Deutschland",30000,41000,7,,
12421751,Senior Manager Freight Transportation EU - Until 31 Dec 2025 (m/f/d),adidas AG,Herzogenaurach,45000,63000,7,,Senior
12116412,Manager CFO Strategy & Operating Model Design (w/m/d),PwC,"Frankfurt am Main, Düsseldorf",,,14,,
12217880,Qualitätsmanager (w|m|d) Bereich Medizin,ADAC,München,,,21,,
12362400,(Senior) Product Owner CMS (d/m/w),RND RedaktionsNetzwerk Deutschland GmbH,Hannover,,,7,,Senior
12177490,EDI Consultant (m/w/d),Würth IT GmbH,"Waldzimmern-Niedernhall bei Heilbronn, Berlin",52000,76000,28,,
12383282,Revenue Manager (m/f/d) Global Payments Solutions,"HSBC Continental Europe S.A., Germany",Düsseldorf,50000,80000,4,,
12425216,Datenmanager (m/w/d),Sparkassen-Personalberatung GmbH,Münster,50000,69000,7,,
12342321,AI Product Owner (w/m/d),1&1,Montabaur,61000,84000,7,,
12444070,Senior IT-Systemadministrator (m/w/d) Vollzeit in Troisdorf,Global ITVM GmbH,Troisdorf,43000,62000,4,,Senior
12349401,OT Security Architect (m/f/d) - Remote Work Available,dormakaba Deutschland GmbH,Ennepetal,69000,91000,7,,
12355964,Director Strategy (m/w/d),JOM Jäschke Operational Media GmbH,Hamburg,,,7,,
12349087,Regulatory Sustainability Manager (m/f/d),Techtronic Industries ELC GmbH,Winnenden,49000,76000,7,,
12426091,IT-Serviceverantwortlicher m/w/d,TransnetBW GmbH,Stuttgart,70000,82000,7,,
12407009,Shift Manager (m/w/d),Amazon Europe Core,Cloppenburg,41000,66000,14,,
12291294,Teamleiter (w/m/d) Softwareentwicklung,Axians Infoma GmbH,Ulm,77000,101000,6,,Lead
12343219,Teamleiter (m/w/d) Scan- und Dokumentenservices,Ratiodata SE,Weida,47000,71000,7,,Lead
12415325,Abteilungsleiter Group Controlling / Financial Reporting (m/w/d),TEDi GmbH & Co. KG,Dortmund,89000,114000,7,,
12372425,Financial Crime Product Manager (all genders),J.P. Morgan AG,"Berlin, Germany",46000,66000,7,,
12358624,Projekt- und Prozessmanager (m/w/d) EDI und Webshops,Lohmann & Rauscher GmbH & Co. KG,Rengsdorf,59000,80000,7,,
12211519,"(Senior) Developer (m/f/d) for SAP Build Process Automation, SAP Munich",SAP SE,"Garching, DE, 85748",,,6,,Senior
12116355,Manager Controlling & Performance Management (w/m/d),PwC,"Frankfurt am Main, Düsseldorf",,,14,,
12422756,Consultant Produktdaten Management (d/m/w),Haufe Group SE,Freiburg im Breisgau,57000,80000,7,,
12435676,Junior CRM Manager International (all genders),Flaconi GmbH,Berlin-Charlottenburg,39000,57000,7,,Junior
12411787,Leitung digitaler Vertrieb (m/w/d),1. FSV Mainz 05 e.V.,Mainz,66000,88000,7,,
12422535,Group Lead Radiopharmaceutical and Medicinal Chemistry (f/m/d),ITM Isotope Technologies Munich SE,Garching bei München,50000,69000,7,,Lead
12462740,Mitarbeiter Krankenhausabrechnungsprüfung CONVEMA Versorgungsmanagement GmbH Essen mydrg.de,CONVEMA Versorgungsmanagement GmbH,"45 Essen, Deutschland",28000,43000,1,,
12177558,Head of Campaign Operations (f/m/x),Bonial International GmbH,Berlin,75,95,7,,Lead
12358583,Senior ML Ops Architect / Engineer (gn),Control Expert GmbH,Düsseldorf,52000,84000,7,,Senior
12277120,(Senior) Consultant Advisory - Operational Excellence und Restrukturierung (m/w/d),Grant Thornton AG Wirtschaftsprüfungsgesellschaft,"Düsseldorf, München",59000,93000,7,,Senior
12362509,FP&A Manager (m/f/d),Just Eat Takeaway.com,Berlin,67000,94000,7,,
11972936,Team Lead Client Success - Academia (m/w/d),Statista GmbH,Hamburg,69000,91000,7,,Lead
12288450,Senior BTP Development Consultant (f/m/d),SAP SE,"Walldorf, DE, 69190",47000,73000,5,,Senior
12465408,Fachinformatiker Daten- und Prozessanalyse - Hattingen - Köppern Entwicklungs-GmbH,Köppern Entwicklungs-GmbH,"Hattingen, Deutschland",32000,46000,,Data analyst,
12350852,Senior Prozessingenieur (m/w/d) Biopharmaceuticals,Akkodis,Biberach an der Riß,57000,73000,7,,Senior
11732873,(Senior) Business Development Manager DACH (m/w/d),Statista GmbH,Hamburg,60000,89000,7,,Senior
12422294,(Senior) Internal Auditor (w/m/d),dormakaba Deutschland GmbH,Ennepetal,67000,95000,7,,Senior
12351475,(Senior) Consultant Corporate Development (m/w/d) Schwerpunkt Corporate Responsibility & ESG,EOS Holding,Hamburg,73000,104000,7,,Senior
12413452,Senior Product Owner (m/w/d) Mobiles Bezahlen – EDEKA App (mCOM),Zahlungswerk GmbH,Hamburg,70000,85000,7,,Senior
12243595,Abteilungsleitung KI Plattform (m/w/d),Finanz Informatik GmbH & Co. KG,"Hannover, Münster",80000,120000,7,,
12413155,Online Marketing Manager im Media Management (m/w/d),Stage Entertainment GmbH,Hamburg,52000,60000,7,,
12224306,Designer User Interface/User Experience UI/UX (m/w/d),mgm technology partners GmbH,"Leipzig, München",40000,70000,14,,
12055251,Project Manager Sustainability Controlling and Disclosures (f/m/x),ZEISS,Oberkochen (Baden-Württemberg),,,7,,
11561331,"Senior Java Developer – Microservices, Spring Boot (f/m/d)",1&1 Mail & Media,"Karlsruhe, München",60000,83000,14,,Senior
12435221,Commercial PPA Manager (m/f/d) in Renewable Energies,Encavis AG,Hamburg,29300,40600,7,,
12349030,(Senior) IT Auditor - Internal Audit Tires (m/f/d) - REF79908C,Continental AG,Hannover,75000,103000,7,,Senior
12335643,Fachteamleiter/in (w/m/d) – Data Science & Business Analytics,PSI Technics GmbH,Winningen Mosel,42000,59000,7,,Lead
12342735,E-Commerce Manager Poland (m/f/d),LEIFHEIT AG,Nassau,60000,71000,7,,
12412326,Manager Reporting mit Schwerpunkt Controlling (m/w/d),ALDI Nord,Essen,70000,90000,7,,
12365696,Manager CIO Advisory (m/w/d),Sopra Steria Next,"bundesweit, Berlin, Frankfurt, Hamburg, Köln, Leipzig, München",100000,124000,21,,
11795111,Art Director - Marketing (m/w/d),Statista GmbH,Hamburg,74000,97000,7,,
12355830,Global Market Access Manager (m/f/d),medac Gesellschaft für klinische Spezialpräparate mbH,Wedel bei Hamburg,68000,93000,7,,
12362127,Area Digital Connectivity Junior Manager (m/f/d),British American Tobacco (Germany) GmbH,Hamburg,45000,63000,7,,Junior
12311895,Softwareentwickler (m/w/d) - Fullstack bei der ENDIGY,ENDIGY GmbH & Co. KG,"Wermsdorf, Deutschland",37000,58000,1,,
12361974,Quality Manager (m/w/d),Düllberg Konzentra GmbH & Co. KG,Hamburg,,,6,,
12422387,Creative Director Art (m/w/d),EMBRACE GmbH,Gütersloh,45000,63000,7,,
12136589,Procurement Excellence Manager (f/m/x),ZEISS,"Oberkochen (Baden-Württemberg), Berlin, Jena",,,7,,
12258938,ELO ECM Consultant (all genders),DATAGROUP,"Ibbenbüren, Ahrensburg, Mönchengladbach",53000,75000,7,,
11256379,Senior Business Expert SAP S/4HANA Plan to Produce and Quality Management EMEA Hub (f/m/x),ZEISS,"Aalen (Baden-Württemberg), Oberkochen",,,7,,Senior
12266741,(Senior) Sales Manager – Strategische Partnerschaften (m/w/d),AGILA Haustierversicherung AG,Hannover,46000,72000,7,,Senior
12330630,Homeoffice Senior Product Manager - Data Services en Liveperson,LivePerson Germany GmbH,"Mannheim, Germany",45000,70000,14,,Senior
11891361,Filialleiter (m/w/d) für unser Kontor in Stade,Rindchen's Weinkontor GmbH & Co. KG,Hamburg,39000,56000,14,,
12414863,Supply Chain Manager:in (m/f/d) novotegra,BayWa r.e. Solar Trade Holding GmbH,Tübingen,52000,70000,7,,
12416747,Leiter Produktmarketing (m/w/d),Dr. Ausbüttel & Co. GmbH,Dortmund,64000,86000,7,,
12246100,Cyber Security Manager*in Security Incident Response (in Voll- oder Teilzeit),Union Investment,Frankfurt am Main,74000,97000,14,,
12435622,Information Security Program Manager (m/f/d),Riverty,"Berlin, Münster, Verl, Amsterdam, Heerenveen, Luxemburg",50000,74000,7,,
12458926,Mitarbeiter Krankenhausabrechnungspruefung CONVEMA Versorgungsmanagement GmbH mydrg.de,CONVEMA Versorgungsmanagement GmbH,"Berlin, Deutschland",27000,41000,2,,
12369454,Head of Laboratory (w/m/d),LANXESS Deutschland GmbH,Brunsbüttel,101000,127000,7,,Lead
12342952,Communication Manager (all genders),Almato AG,"Stuttgart, Reutlingen",54000,76000,7,,
12406727,Remote Senior Product Manager - Data Services bei Liveperson,LivePerson Germany GmbH,"Mannheim, Germany",45000,70000,14,,Senior
12406677,Remote Senior Product Manager - Data Services en Liveperson,LivePerson Germany GmbH,"Mannheim, Germany",45000,70000,14,,Senior
12412608,Demand Planning & Allocation Manager:in (m/w/d),FOND OF GmbH,Köln,45000,63000,7,,
12379381,Werkstudent*in im Inside Sales (m/w/d),UP Data Systems GmbH,"Kassel, Deutschland",,,5,,Intern
12359119,Head of Vigilance/Pharmacovigilanz DACH (m/w/d),Pierre Fabre Pharma GmbH,Freiburg,,,7,,Lead
12018144,Teamlead Data M/W/D,clicks digital GmbH,Dresden,51000,71000,14,,Lead
12413164,Online Marketing Manager – Programmatic Sales (m/w/d),Ströer SSP,Hamburg,45000,60000,7,,
12346453,Marketing Operations Manager (m/w/d) - TZ (20 Std),TD SYNNEX Germany GmbH & Co. OHG,München,35000,42000,7,,
12274501,Change and Process Manager (m/f/d),Vaillant GmbH,Remscheid,69000,91000,7,,
12355007,Senior Manager Global Pricing (m/f/x) Programs and Processes – DHL eCommerce,DHL Paket,Bonn,59000,79000,7,,Senior
12406723,Team Lead Data Center Management (all genders),Contabo GmbH,Remote (Germany),55000,75000,14,,Lead
12285473,Manager Global Client Success & Delivery (m/f/d),Konica Minolta Business Solutions Europe GmbH,Langenhagen bei Hannover,57000,114000,6,,
12314678,Homeoffice Senior Product Manager - Data Services presso Liveperson,LivePerson Germany GmbH,"Mannheim, Germany",45000,70000,14,,Senior
12258175,(Senior) Cloud Engineer (m/w/d),CONET Solutions GmbH,"Bonn, Frankfurt am Main, Koblenz, Düsseldorf, Karlsruhe, Garching, Berlin",60000,75000,7,,Senior
11872277,Softwareentwickler .NET (C#) / Webentwickler Microsoft Dynamics 365 (CRM) (w/m/d),TSO-DATA GmbH,"Berlin, Deutschland",33000,55000,5,,
12338887,Manager Freight Transportation EU (m/f/d),adidas AG,Herzogenaurach,39000,57000,7,,
12304686,Computational Architekt (m/w/d),BCK Architektur GmbH,"Mitte, Berlin, Deutschland",35000,46000,2,,
12336657,(Senior) Learning & Development Expert (m/f/d),Exyte Management GmbH,Stuttgart,80000,110000,7,,Senior
12322639,Team Lead Data Architect (all genders),BORA - Lüftungstechnik GmbH,Kiefersfelden,63000,84000,14,,Lead
12304512,Assistenz Bauleitung (m/w/d),BCK Architektur GmbH,"Mitte, Berlin, Deutschland",29000,41000,2,,
12343231,Paid Social Media Manager (m/w/d),emetriq GmbH,Hamburg,40000,62000,7,,
12280068,Scrum Master (m/w/d) | COBKOS,Atruvia AG,Münster,65000,92000,7,,
12322433,(Senior) Delivery Manager - Data (m/f/d),Omio Travel GmbH,Berlin,49000,74000,14,,Senior
12402535,"Sachgebietsleitung (m/w/d) für das Amt für Liegenschaften und Stadterneuerung, Bereich Stadterneuerung",Stadt Heilbronn,Heilbronn,52000,71000,,,
12342458,"Senior Consultant (m/w/d) – IT-Advisory & Digital Strategy für Berlin, Hamburg oder remote",Dataciders GmbH,"Berlin, Hamburg, Home-Office",52000,79000,7,,Senior
12426632,Project Manager GEA Digital (f/m/d/x),GEA Group,Düsseldorf,77000,101000,7,,
11646562,(Senior) Manager Consulting - SAP GRC (w/m/d),KPMG AG Wirtschaftsprüfungsgesellschaft,"München, Hamburg, Köln, Frankfurt, Düsseldorf, Hannover, Nürnberg, Berlin",,,7,,Senior
12363651,Therapieleitung (w/m/d),Asklepios Neurologische Klinik Bad Salzhausen,Nidda,40000,56000,7,,
12431752,Ausbildungsleitung (m/w/d),UCL Umwelt Control Labor GmbH,Lünen,40000,41000,7,,Intern
12343812,Senior DevOps Engineer für das Krisenvorsorge­informationssystem Bund (m/w/d),BWI GmbH,"Bonn, Frankfurt am Main, Hamburg, München, Nürnberg, Ulm, Berlin, Leipzig",55000,90000,7,,Senior
12415063,Product Marketing Manager Peripheral (m/w/d),Penumbra Europe GmbH,bundesweit,50000,68000,7,,
12258393,Revenue Manager (all gender),TUI Cruises GmbH,Hamburg,51000,70000,7,,
12411525,Scrum Master (m/w/d),HGV Hanseatische Gesellschaft für Verlagsservice mbH,Hamburg,55000,70000,7,,
12416966,Consumer & Market Insight Manager DACH UFS (d/f/m),Unilever Deutschland Holding GmbH,Hamburg,58000,70000,7,,
12387990,IT – Administrator (m/w/d),MIG gemeinnützige Modell Integrationsges. mbH,"97 Würzburg, Deutschland",34000,51000,2,,
11646451,(Senior) Softwareentwickler Consulting (w/m/d),KPMG AG Wirtschaftsprüfungsgesellschaft,"Berlin, München, Hamburg, Köln, Frankfurt, Stuttgart, Düsseldorf, Hannover",,,7,,Senior
12342301,Teamleiter Technische IT (w/m/d),ZEAG Energie AG,Heilbronn,68000,95000,7,,Lead
12327292,"Abteilungsleiter Logistik/Area Manager - Bad Hersfeld, FRA3 (m/w/d)",Amazon Europe Core,Bad Hersfeld,58000,98000,14,,
12302216,SAP-HCM-Testdesigner job at VSP Consulting & Solutions GmbH in Munich,VSP Consulting & Solutions GmbH SAP-Beratung u. -Management,"München, Deutschland",35000,59000,3,,
12422914,Brand Manager (m/w/d) | CSCSCS,Atruvia AG,"Karlsruhe, Münster, Aschheim",68000,98000,7,,
12207750,IT-Leitung / Head of IT,Zimmer + Rohde GmbH,Oberursel,80000,130000,21,,Lead
12424667,IT-Consultant | Stellenanzeige,WAYT AG,"Regensburg, Deutschland",38000,58000,7,,
12188235,(Senior) Client Manager Public / Öffentliche Auftraggeber (m / w / d),NTT Ltd Germany,"Berlin, Brandenburg",37000,120000,21,,Senior
11831528,Project Management Officer - Global Learning Management @ZEISS CurioZ (m/w/x),ZEISS,"Oberkochen (Baden-Württemberg), München",,,7,,
12262333,2411 KDE DevOps Engineer in Kundenprojekten_KA_Stuttgart_Mannheim ggfs. remote,Kenbun IT AG,"Mannheim, Deutschland",40000,62000,7,,
11747245,Senior Sales Manager Core Insurance (m/w/d),ISS Software GmbH,bundesweit,124000,161000,7,,Senior
12345002,Lead Software Architect (80-100%) (m/w/d),Neustark AG,Köln,69000,93800,7,,Lead
12412709,Scrum Master (m/w/d),emetriq GmbH,Hamburg,62000,83000,7,,
12258382,Senior Softwareentwickler (m/w/d) Schwerpunkt Frontend,INFOMOTION GmbH,"Frankfurt, Köln, Berlin, Stuttgart, München, Hamburg",65000,80000,7,,Senior
12272251,Junior IT-Consultant | Stellenanzeige,WAYT AG,"Regensburg, Deutschland",33000,46000,7,,Junior
12326627,Leiter Produktentwicklung (m/w/d),MEDIQON GmbH,Hannover,59000,80000,14,,
12326622,(Senior) Consultant Healthcare (m/w/d),MEDIQON GmbH,Hannover,49000,70000,14,,Senior
12391870,Technischer Berater für API-Integration & Datenqualität (m/w/d) job at Creditsafe Deutschland GmbH in Berlin,Creditsafe Deutschland GmbH,"Berlin, Deutschland",40000,59000,3,,
12016817,Managing Consultant Azure & M365 (m/w/d),operational services GmbH & Co. KG,"Frankfurt am Main, Dresden, Hamburg, Leinfelden-Echterdingen, München, Nürnberg, Wolfsburg",59000,100000,14,,
12327299,Operations Manager / Bereichsleiter Logistik - Gera (m/w/d),Amazon Europe Core,Gera,52000,83000,14,,
12336150,"IT-Teamleitung (m/w/d) Inbound Processes (SAP MM, MD)",Gebr. Heinemann SE & Co. KG,Hamburg,65000,90000,7,,Lead
12330278,Snr Delivery Station Manager (m/w/d),Amazon Europe Core,Paderborn,69000,102000,14,,
12327473,Area Manager/ Bereichsleiter Logistik / Leiter Logistik - Kaiserslautern (m/w/d),Amazon Europe Core,Kaiserslautern,59000,96000,14,,
11722667,Senior Manager Retail Beauty Services (f/m/d),DOUGLAS Group,Düsseldorf,70000,100000,7,,Senior
12189474,Senior Talent Acquisition Manager (d/f/m),Stepstone GmbH,Berlin,52000,72000,7,,Senior
12416416,Teamleitung Qualitätssicherung (m/w/d),REMONDIS PET Recycling GmbH,Hamburg,45000,63000,7,,Lead
12333266,Indirect Procurement Manager:in (m/f/d),BayWa r.e. Solar Trade Holding GmbH,Tübingen,56000,76000,7,,
12222768,"Senior Consultant Audit - Power, Utilities & Renewables Sektor (m/w/d)",Deloitte,Düsseldorf,,,21,,Senior
12332650,SAP Projektmanager (w/m/d),RTL Deutschland GmbH,Köln,,,14,,
12329013,Operations Manager (m/w/d),Amazon Europe Core,Messkirch,63000,98000,14,,
12349309,Qualitätsprüfer (m/w/d),West Pharmaceutical Services Deutschland GmbH &Co. KG,Eschweiler,38000,58000,7,,
12413461,Global Account Director (m/w/d),Colt Technology Services,Frankfurt am Main,83000,108000,7,,
12326960,Online Marketing Manager (w/m/d),PRODATO Integration Technology GmbH,Nürnberg,39000,52000,14,,
12333376,(Senior) Consultant (m/w/d) Requirements Engineering,MID GmbH,Nürnberg,55000,79000,7,,Senior
12465785,ModellTechnik Rapid Prototyping GmbH,ModellTechnik Rapid Prototyping GmbH,"Waltershausen, Deutschland",30000,47000,1,,
12422338,Head of Oversight and Compliance (m/f/x),Fairtrade Labelling Organizations International e.v.,Bonn,57200,85300,7,,Lead
12413818,Senior IT-Administrator (m/w/d),Finanz Informatik Solutions Plus GmbH & Co. KG,Frankfurt am Main,60000,80000,7,,Senior
12327768,Senior Elektroingenieur - Industrial Automation (m/w/d),Agile Robots SE,"München, Stuttgart",49000,71000,14,,Senior
12238855,Projekteinkäufer (m/w/d),Kraftanlagen Energies & Services SE,Haiming bei Burghausen,42000,69000,14,,
12457817,Werkstudent für Künstliche Intelligenz in Unternehmensprozessen,APA BRANDS-EVENTS-SOLUTIONS GmbH & Co. KG,"Neuwied, Deutschland",,,2,,Intern
12330782,Vertriebskoordinator (m/w/d) Obst/ Gemüse und Blumen,REWE Group,Köln,41000,62000,14,,
12336302,Senior Sales & Business Development Manager (gn),LichtBlick SE,Hamburg,68000,90000,7,,Senior
12327858,Teamleiter/in Logistik,Amazon Europe Core,Lampertswalde,30000,64000,14,,Lead
12456252,(Junior) Operations Manager (m/w/d) Kundenservice C24 Bank,CHECK24,Frankfurt,47000,73000,3,,Junior
12332646,Senior DevOps Engineer - Cloud Network Platform (f/m/d),E.ON Digital Technology GmbH,"Essen, Berlin, Hamburg, Hannover, Frankfurt, München, Würzburg",51000,78000,14,,Senior
